Day,Open,High,Low,Close,Adj Close,Volume
1641,22.700001,22.9,22.059999,22.15,8.705153,2815170
1642,22.5,23,22.01,22.395,8.801441,775200
1643,22.795,22.795,22.33,22.504999,8.844669,301500
1644,22.5,22.9,22.370001,22.725,8.931134,1019510
1645,22.98,23.200001,22.42,22.645,8.899695,801040
1646,22.299999,22.84,21.975,22.174999,8.714978,1423060
1647,22.4,22.9,22.35,22.475,8.832881,579490
1648,22.68,22.68,22.4,22.495001,8.840742,261100
1649,22.309999,22.459999,22.025,22.23,8.736593,1264990
1650,22.395,22.5,22.215,22.424999,8.813231,764800
1651,22.120001,22.264999,21.860001,21.98,8.638341,1647890
1652,22.1,22.1,21.85,21.959999,8.630479,763410
1653,0,0,0,0,0,0
1654,22.045,22.1,21.66,21.83,8.57939,1154110
1655,21.9,22,21.559999,21.65,8.508649,1309480
1656,21.700001,21.815001,21.65,21.77,8.555812,682950
1657,22.075001,22.135,21.655001,22.035,9.78346,657210
1658,22.200001,22.209999,21.9,22.115,9.818981,965660
1659,22.200001,22.27,22.049999,22.190001,9.852279,1138700
1660,22.025,22.295,22,22.184999,9.85006,738780
1661,21.51,22.200001,21.51,21.940001,9.741282,210430
1662,21.9,22.195,21.879999,22.030001,9.78124,221870
1663,22.200001,22.299999,22.1,22.184999,9.85006,1055450
1664,21.129999,22.25,21.129999,21.655001,9.614739,1593000
1665,22.110001,22.110001,21.605,21.905001,9.72574,919960
1666,20.055,21.85,20.055,21.690001,9.630281,271630
1667,21.200001,23.120001,21.200001,22.360001,9.92776,757710
1668,21.9,22,21.615,21.834999,9.69466,716930
1669,21.5,21.889999,21.315001,21.42,9.510403,475950
1670,21.6,21.950001,21.459999,21.799999,9.679121,537290
1671,23,23,21.459999,21.98,9.759038,206280
1672,21.98,22.389999,21.9,22.215,9.863379,351320
1673,22.055,22.35,21.950001,22.139999,9.830078,905850
1674,21.9,22.5,21.875,22.25,9.878919,1394730
1675,22.299999,23.225,22.15,22.940001,10.185278,1766170
1676,23.1,23.5,22.6,22.844999,10.143095,524250
1677,22.6,23.145,22.120001,22.485001,9.983259,381060
1678,22.504999,22.504999,21.815001,22.34,9.918877,1266100
1679,22.01,22.5,21.799999,22.219999,9.865598,1351200
1680,22.299999,22.299999,21.620001,21.715,9.64138,1085350
1681,22.15,22.15,21.870001,21.99,9.76348,641290
1682,22.5,22.6,21.865,22.065001,9.796781,368090
1683,22.280001,22.280001,21.865,21.99,9.76348,637800
1684,21.915001,22.09,21.855,21.99,9.76348,816730
1685,22,22.075001,21.9,21.985001,9.76126,395060
1686,22,22,21.860001,21.9,9.72352,1439530
1687,22.040001,22.1,21.805,21.855,9.703543,386600
1688,21.799999,21.995001,21.799999,21.870001,9.710201,332520
1689,21.9,22.174999,21.635,21.84,9.696879,463630
1690,21.855,22.17,21.700001,21.950001,9.74572,222110
1691,21.799999,21.799999,21.360001,21.459999,9.528162,1199950
1692,21.5,21.745001,21.299999,21.33,9.470443,695650
1693,21.5,21.5,21.35,21.434999,9.51706,136920
1694,21.405001,21.5,20.58,20.655001,9.170745,1166000
1695,20.995001,21.030001,19.975,20.155001,8.948746,2027720
1696,20,21.34,20,21.18,9.403843,1737470
1697,21.299999,21.299999,20.815001,20.965,9.308383,911400
1698,21,21,20.799999,20.985001,9.317265,382260
1699,21.030001,21.844999,20.834999,21.735001,9.650262,1154400
1700,21.844999,21.844999,21.1,21.34,9.474882,466380
1701,21.174999,21.6,20.879999,20.969999,9.310603,663400
1702,21.23,21.35,20.799999,20.969999,9.310603,868580
1703,21,21.1,20.865,21.030001,9.337242,1282220
1704,21.1,21.1,20.85,21.014999,9.330585,491480
1705,21.1,21.1,20.905001,20.995001,9.321704,184840
1706,20.950001,21.094999,20.92,21.004999,9.326143,338780
1707,21.02,21.200001,20.655001,21.07,9.355004,647180
1708,21.025,21.045,20.77,20.99,9.319483,754790
1709,21.264999,21.360001,20.92,21.07,9.355004,366520
1710,20.924999,21.495001,20.9,21.415001,9.508183,961700
1711,21.9,21.9,21.125,21.485001,9.539263,2173830
1712,21.700001,21.91,21.309999,21.48,9.537041,1122410
1713,21.545,21.545,20.9,21.105,9.370542,404710
1714,21.299999,21.299999,21.030001,21.275,9.446022,343610
1715,21.190001,21.395,20.93,21.1,9.368325,737140
1716,20.950001,21.450001,20.950001,21.23,9.426043,447790
1717,21.215,21.25,20.965,21.014999,9.330585,454390
1718,21,21.4,20.93,21.275,9.446022,567050
1719,21.395,21.4,20.75,21.084999,9.361664,501230
1720,21,21.045,20.834999,21,9.323923,189240
1721,21.290001,21.290001,20.959999,21,9.323923,220370
1722,21.01,21.174999,20.924999,21.09,9.363882,259550
1723,21.01,21.1,20.99,21.025,9.335022,327940
1724,20.915001,21.07,20.85,20.940001,9.297284,378120
1725,20.809999,21.02,20.809999,21,9.323923,770510
1726,20.879999,21.049999,20.875,20.98,9.315044,504220
1727,21,21.5,20.905001,21.15,9.390522,320290
1728,21.01,21.275,20.735001,20.83,9.248444,234870
1729,0,0,0,0,0,0
1730,20.92,21.18,20.825001,21.030001,9.337242,682720
1731,21.049999,21.195,20.950001,21.1,9.368325,493300
1732,21.200001,21.200001,20.975,21.155001,9.392743,385720
1733,21,21.049999,20.809999,20.940001,9.297284,1342600
1734,21,21.1,20.700001,20.895,9.277305,444430
1735,20.725,21.02,20.725,20.950001,9.301723,570580
1736,21.129999,21.129999,20.799999,21.040001,9.341683,317300
1737,21.049999,21.049999,20.9,20.985001,9.317265,169770
1738,20.9,21.139999,20.879999,20.985001,9.317265,191620
1739,20.924999,21.125,20.834999,21.059999,9.350561,228160
1740,20.975,21.15,20.905001,20.955,9.303943,1698900
1741,21.09,21.1,20.965,20.99,9.319483,180450
1742,21.08,21.1,20.9,21,9.323923,195620
1743,21.014999,21.34,20.9,21.285,9.450462,330340
1744,21.200001,21.395,21.025,21.190001,9.408282,357710
1745,21.200001,21.219999,21.030001,21.065001,9.352784,224390
1746,21,21.1,20.879999,21.004999,9.326143,192770
1747,0,0,0,0,0,0
1748,21,21.290001,20.950001,21.26,9.439363,327200
1749,21.200001,21.459999,21.049999,21.34,9.474882,291080
1750,21.075001,21.52,21.075001,21.475,9.534821,404850
1751,21.280001,21.700001,21.280001,21.59,9.585883,291240
1752,21.42,22.375,21.42,22.264999,9.885578,651120
1753,22.105,22.6,22,22.485001,9.983259,1103820
1754,22.469999,22.469999,22,22.01,9.772361,369950
1755,22,22.195,21.799999,22.01,9.772361,171980
1756,22,22.1,21.91,21.99,9.76348,962440
1757,21.865,21.865,21.434999,21.674999,9.623621,484670
1758,21.695,21.695,20.969999,20.99,9.319483,561260
1759,21,21.264999,20.834999,20.950001,9.301723,154180
1760,20.9,22.5,20.9,22.08,9.80344,1481910
1761,21.700001,22.1,21.110001,21.860001,9.705761,652780
1762,21.610001,21.700001,21.105,21.165001,9.397183,458030
1763,0,0,0,0,0,0
1764,21.299999,21.299999,20.799999,20.975,9.312824,1452150
1765,20.955,21.15,20.75,21.01,9.328363,746380
1766,20.950001,21.094999,20.799999,20.91,9.283963,820040
1767,20.815001,21.075001,20.805,20.91,9.283963,724130
1768,20.9,20.99,20.754999,20.825001,9.246225,1223200
1769,20.85,20.85,20.5,20.635,9.161865,831250
1770,20.799999,20.85,20.639999,20.67,9.177404,422700
1771,20.700001,20.93,20.700001,20.795,9.232903,638410
1772,0,0,0,0,0,0
1773,20.895,20.895,20.35,20.43,9.070845,826580
1774,20.5,20.700001,19.9,19.965,8.864388,1938460
1775,20.275,20.275,19.4,19.610001,8.70677,1732930
1776,20,20,19.6,19.74,8.764488,1514370
1777,20.1,20.1,19.549999,19.645,8.72231,856000
1778,19.879999,19.9,19.450001,19.52,8.66681,546740
1779,19.475,19.639999,19.33,19.4,8.613529,2335520
1780,19.299999,19.6,19.1,19.24,8.542491,1077280
1781,19.280001,19.6,19.280001,19.370001,8.60021,1380900
1782,19.299999,19.700001,19.299999,19.485001,8.651268,559440
1783,19.305,19.584999,18.6,18.905001,8.39375,1403070
1784,18.955,19.23,18.855,18.99,8.431491,959900
1785,18.9,19.42,18.799999,18.985001,8.429271,1961870
1786,19.200001,19.389999,19.1,19.219999,8.53361,139100
1787,19.295,19.5,19.125,19.475,8.64683,203200
1788,0,0,0,0,0,0
1789,19.504999,19.6,19.290001,19.49,8.653488,355420
1790,19.549999,19.610001,19.42,19.51,8.662368,490750
1791,19.48,19.620001,19.48,19.59,8.69789,289200
1792,19.74,19.9,19.51,19.815001,8.797789,196430
1793,19,19.84,19,19.375,8.602428,1222380
1794,19.305,19.495001,18.91,19.275,8.558031,1325300
1795,19.26,19.305,19.15,19.275,8.558031,1870230
1796,19.23,19.48,19.225,19.375,8.602428,692490
1797,0,0,0,0,0,0
1798,19.4,19.5,19.200001,19.450001,8.63573,501000
1799,19.41,19.41,19.25,19.35,8.591329,779880
1800,19.5,19.639999,19.305,19.549999,8.680129,1015860
1801,19.594999,20.004999,19.455,19.545,8.677909,4886540
1802,19.74,19.74,19.5,19.575001,8.691229,684060
1803,19.6,19.75,19.4,19.575001,8.691229,1280810
1804,19.65,19.65,19.475,19.540001,8.675689,1146230
1805,19.6,19.65,19.485001,19.504999,8.660148,1230630
1806,19.59,19.59,19.41,19.49,8.653488,736330
1807,19.52,19.549999,19.4,19.51,8.662368,1080260
1808,19.34,19.9,19.34,19.58,8.693449,1510880
1809,19.68,19.889999,19.459999,19.785,8.784469,473590
1810,20,20.08,19.549999,19.83,8.804446,584710
1811,19.025,20,19.025,19.629999,8.715649,1010490
1812,19.51,19.525,18.799999,19,8.435931,1413890
1813,19.025,19.184999,18.73,18.799999,8.347132,846520
1814,19,19.75,18.92,19.405001,8.61575,3116280
1815,19.700001,20.48,19.700001,20.285,9.006466,5026230
1816,20.5,21.555,20.5,20.950001,9.301723,3454370
1817,21.1,21.59,20.504999,21.504999,9.548141,2229560
1818,21.6,21.99,21.235001,21.785,9.672461,2674830
1819,21.5,21.889999,21.280001,21.805,9.681341,1973770
1820,21.875,22.200001,21.725,22.045,9.787899,1519880
1821,22.075001,22.299999,21.799999,21.975,9.75682,874630
1822,21.93,22.075001,21.799999,21.844999,9.699101,834550
1823,0,0,0,0,0,0
1824,21.950001,21.975,21.799999,21.799999,9.679121,339960
1825,21.73,21.950001,21.73,21.855,9.703543,2077670
1826,21.73,21.795,21.309999,21.42,9.510403,338270
1827,21.309999,21.99,21.1,21.605,9.592542,1300350
1828,21.99,21.99,21.5,21.559999,9.572561,187520
1829,21.700001,21.9,21.49,21.834999,9.69466,315390
1830,21.555,21.85,21.5,21.545,9.565902,342110
1831,21.540001,21.6,21.41,21.485001,9.539263,909090
1832,21.5,21.799999,21.455,21.764999,9.663581,889010
1833,21.635,21.700001,21.450001,21.495001,9.543705,1215440
1834,21.4,21.530001,21.15,21.395,9.499304,1523860
1835,21.205,21.74,20.99,21.49,9.541481,1421930
1836,21.575001,21.940001,21.555,21.719999,9.6436,596130
1837,21.844999,21.85,21.615,21.805,9.681341,579970
1838,21.940001,22.344999,21.605,21.745001,9.6547,1355840
1839,21.99,21.99,21.76,21.91,9.72796,656330
1840,22,23.6,21.950001,22.370001,9.9322,1801360
1841,22.4,22.549999,22.200001,22.389999,9.941078,969870
1842,22.450001,22.799999,22.290001,22.625,10.045419,1027690
1843,22.700001,24.190001,22.700001,24.014999,10.662572,3937370
1844,24.200001,24.344999,23.469999,23.629999,10.491634,1470690
1845,23.700001,23.99,23.41,23.75,10.544913,1518010
1846,23.799999,23.950001,23.5,23.805,10.569333,1630800
1847,23.799999,23.99,22.1,23.205,10.302936,1915570
1848,23.99,23.99,22.700001,22.940001,10.185278,319290
1849,22.809999,23.174999,22.4,22.695,10.076498,609360
1850,22.9,23.9,22.65,23.709999,10.527154,2003120
1851,22.200001,24.299999,22.200001,23.825001,10.578216,1467080
1852,23.995001,24.445,23.85,24.01,10.660355,2258010
1853,24.120001,24.125,23.885,24.01,10.660355,644090
1854,24,24.315001,24,24.24,10.762473,792600
1855,24.299999,25.035,24.15,24.68,10.957832,2956790
1856,24.59,24.700001,24.25,24.635,10.937851,782410
1857,24.475,24.9,24.475,24.559999,10.904551,1496380
1858,24.715,25,24.110001,24.870001,11.04219,2785630
1859,0,0,0,0,0,0
1860,24.950001,25.24,24.65,24.825001,11.022211,1935870
1861,24.705,24.950001,24.629999,24.825001,11.022211,431150
1862,24.75,25,24.5,24.615,10.928971,612930
1863,25.01,25.299999,24.700001,25.174999,11.177608,3412190
1864,25.5,25.6,24.915001,25.035,11.11545,1174550
1865,25.195,25.200001,24.51,25.02,11.108789,1012120
1866,24.705,25,24.6,24.76,10.993353,428260
1867,24.719999,24.75,24.504999,24.549999,10.900111,222360
1868,24.65,25,24.5,24.860001,11.037752,806460
1869,24.85,25,24.615,24.834999,11.02665,691780
1870,24.83,25.370001,24.424999,24.985001,11.093247,2127860
1871,25.004999,25.225,24.055,24.285,10.782452,361650
1872,24.205,24.6,24,24.290001,10.784669,561640
1873,24.275,24.5,24.035,24.115,10.706971,710070
1874,24.299999,24.299999,24.01,24.09,10.695872,634240
1875,24.01,24.01,23.700001,23.799999,10.567115,1562910
1876,23.82,24.6,23.82,24.02,10.664793,507170
1877,23.73,24.59,23.485001,23.84,10.584873,339540
1878,23.82,23.9,23.700001,23.815001,10.573774,314890
1879,24,24.15,23.9,23.924999,10.622616,1424970
1880,0,0,0,0,0,0
1881,23.860001,24.02,23.825001,23.945,10.631493,2469250
1882,0,0,0,0,0,0
1883,23.9,24.299999,23.65,24.08,10.691435,1532200
1884,24.295,24.6,23.780001,24.495001,10.87569,808920
1885,24.200001,24.950001,23.799999,24.25,10.766914,686640
1886,24.879999,24.879999,23.4,23.59,10.473874,975380
1887,23.4,23.68,23,23.290001,10.340675,281700
1888,23.4,23.9,20.5,23.780001,10.558233,459630
1889,23.754999,23.799999,21.639999,22.73,10.092034,805040
1890,22.889999,23.68,22.700001,23.625,10.489414,544330
1891,23.4,23.934999,23.209999,23.455,10.413936,980150
1892,23.305,23.575001,23.1,23.43,10.402836,431080
1893,23.549999,23.700001,23.1,23.315001,10.351777,1162110
1894,23.299999,23.74,23.295,23.655001,10.502735,321830
1895,23.5,24.200001,23.375,23.934999,10.627052,650090
1896,24.1,24.975,24.1,24.6,10.922312,1061920
1897,24.790001,24.790001,23.799999,23.965,10.640373,1201230
1898,24,24,23.235001,23.459999,10.416155,615390
1899,23.1,25,23.1,23.559999,10.460555,1573120
1900,24.1,24.49,23.5,23.965,10.640373,1072620
1901,0,0,0,0,0,0
1902,24.5,24.5,23.809999,24.105,10.702531,1358140
1903,24.424999,24.65,24.254999,24.365,10.81797,4284560
1904,24.4,24.889999,24.299999,24.709999,10.971149,3699240
1905,0,0,0,0,0,0
1906,24.6,24.700001,24.4,24.51,10.882352,708430
1907,24.275,24.5,24.225,24.4,10.833512,1195010
1908,24.424999,24.424999,23.6,23.709999,10.527154,1535650
1909,23.75,24.299999,23.6,23.975,10.644814,1540020
1910,23.799999,24.549999,23.754999,24.450001,10.855711,1032520
1911,24.6,24.6,24.209999,24.395,10.831294,407960
1912,24.495001,24.879999,24.315001,24.504999,10.880131,1383320
1913,24.305,24.879999,24.18,24.700001,12.496593,2386040
1914,0,0,0,0,0,0
1915,24.795,25.594999,24.6,25.26,12.779916,3366900
1916,25.5,25.700001,24.809999,25.02,12.658494,1737570
1917,24.5,24.995001,24.5,24.75,12.521891,1021580
1918,24.799999,24.85,24.325001,24.58,12.435883,1440150
1919,24.584999,24.584999,24.165001,24.344999,12.316987,777030
1920,24.799999,24.799999,24.200001,24.575001,12.433352,407650
1921,24.5,24.799999,24.219999,24.334999,12.311927,972590
1922,24.68,24.68,24.325001,24.475,12.382757,394880
1923,24,24.52,24,24.41,12.349871,245110
1924,24.4,25,24.26,24.9,12.59778,511850
1925,24.9,25.209999,24.9,25.115,12.706555,816850
1926,25.375,25.4,24.540001,24.85,12.572482,1674720
1927,24.68,24.790001,24.504999,24.545,12.418174,711340
1928,24.790001,25.245001,23.905001,24.674999,12.483946,1164770
1929,24.950001,25.299999,24.02,24.110001,12.198092,539200
1930,24.780001,24.780001,24.15,24.299999,12.294218,432240
1931,24.6,25.25,24.355,25.02,12.658494,1395290
1932,25.1,25.195,24.4,24.535,12.413112,507080
1933,24.75,24.75,24.205,24.295,12.291688,510500
1934,24.129999,25,24.129999,24.695,12.494065,1744000
1935,24.610001,24.995001,24.405001,24.51,12.400465,1105240
1936,24.305,24.790001,24.120001,24.35,12.319515,923670
1937,24.1,25.1,24.08,24.934999,12.615489,5448840
1938,25.209999,25.59,25,25.190001,12.744501,1534360
1939,25.4,25.674999,25.1,25.209999,12.75462,1950300
1940,25.280001,26.450001,25.200001,25.940001,13.123954,5547510
1941,26.059999,26.719999,25.934999,26.17,13.240315,2007690
1942,25.799999,26,25.115,25.264999,12.782446,774210
1943,25.6,26.135,25.01,25.809999,13.058182,3343660
1944,25.6,25.85,25.030001,25.165001,12.731853,743230
1945,25.1,25.700001,25,25.174999,12.736911,1206090
1946,25.200001,25.450001,25.129999,25.285,12.792566,1301500
1947,25.5,25.74,25.195,25.295,12.797626,1842930
1948,25.4,25.465,24.809999,25.165001,12.731853,1167690
1949,25.389999,25.41,24.9,24.924999,12.610431,1591010
1950,25.1,25.389999,24.4,24.82,12.557307,1392040
1951,24.9,24.98,24.215,24.309999,12.299277,607710
1952,24.41,24.5,23.99,24.120001,12.203153,1577690
1953,24.105,24.4,24,24.195,12.241097,1579470
1954,24.205,24.700001,23.9,24.48,12.385288,3111250
1955,24.4,25.094999,24.4,24.83,12.562366,2070540
1956,25,26.1,25,25.805,13.055651,2457340
1957,26.495001,26.799999,25.6,26.120001,13.215025,2131220
1958,26.59,26.74,26.01,26.34,13.326328,2687720
1959,26.700001,30.209999,26.700001,28.985001,14.664523,15488630
1960,28.5,28.700001,27.26,27.674999,14.001751,2710780
1961,27.025,28.645,27.025,27.775,14.052342,2229380
1962,29,30.35,28.299999,28.440001,14.38879,4824080
1963,28.424999,28.6,28.059999,28.27,14.302781,1075550
1964,28.299999,28.57,28.200001,28.42,14.378673,2515220
1965,28.450001,29.1,28.450001,28.98,14.661995,5927250
1966,29.4,29.594999,28.035,28.504999,14.421675,3639930
1967,29.4,29.865,27.4,27.690001,14.009339,1939340
1968,27.91,28.5,27.605,28.32,14.328078,3771550
1969,28.25,28.25,27.025,27.275,13.799372,1197800
1970,27.1,27.799999,26.504999,27.66,13.994161,1077960
1971,27.799999,28,27.315001,27.695,14.011868,1241960
1972,27.52,28,26.825001,26.975,13.647598,834950
1973,27.700001,27.700001,25.254999,25.59,12.946876,4264400
1974,25.889999,26.075001,25.65,25.85,13.078417,3050120
1975,26,26.875,25.895,26.485001,13.399687,2524720
1976,26.950001,27,26.299999,26.629999,13.473044,908650
1977,26.790001,26.969999,26.004999,26.555,13.435103,1119470
1978,26.700001,27.375,26.6,27.125,13.723484,1788570
1979,27.200001,27.209999,26.299999,26.535,13.424982,2271370
1980,26.65,26.83,26.315001,26.639999,13.478105,511300
1981,26.610001,27.094999,26.610001,26.905001,13.612179,1009970
1982,27.139999,28.200001,26.799999,27.965,14.148471,4415700
1983,27.950001,27.995001,27.225,27.66,13.994161,1579210
1984,27.58,27.6,27.065001,27.205,13.763961,731700
1985,27.200001,27.98,26.700001,27.525,13.925858,2045250
1986,27.209999,27.700001,27.209999,27.48,13.903091,947420
1987,27.799999,27.799999,27.200001,27.334999,13.829732,862500
1988,27.205,27.5,23.504999,27.25,13.786727,2637630
1989,27.465,27.58,26.5,26.73,13.52364,1936730
1990,0,0,0,0,0,0
1991,26.75,28,26.625,27.790001,14.059933,2530520
1992,27.924999,28.200001,27.799999,28.129999,14.231948,2267080
1993,28.200001,28.9,28.1,28.465,14.401439,2779470
1994,28.4,29,28.1,28.785,14.563338,1779140
1995,28.610001,29.16,28.51,28.9,14.62152,1525010
1996,28.870001,28.870001,26.4,28.1,14.216772,2619050
1997,28.299999,28.299999,27.825001,27.915001,14.123176,1164020
1998,28.299999,28.9,28,28.325001,14.330607,2359680
1999,28.6,28.6,27.799999,28.084999,14.209182,3796790
2000,27.4,28.055,27.205,27.57,13.948625,3715070
2001,27.5,28,27.5,27.844999,14.087759,1314860
2002,27.5,28.9,27.5,28.195,14.264836,1198770
2003,28,29.1,28,28.035,14.183889,4867130
2004,28.049999,28.34,27,28.035,14.183889,3673170
2005,28,28.4,27.825001,27.969999,14.151003,3419290
2006,27.65,28.290001,27.6,27.834999,14.0827,1283050
2007,27.700001,28.190001,27.5,28.01,14.171238,2046920
2008,27.299999,28.09,27.299999,27.709999,14.019455,1886140
2009,27.809999,28.1,27.655001,27.85,14.09029,1791660
2010,27.9,28.075001,27.635,27.934999,14.133291,2394980
2011,27.879999,28,27.4,27.565001,13.946099,1509730
2012,27.200001,27.99,27.200001,27.745001,14.037163,2816070
2013,27.99,27.99,27.110001,27.344999,13.834795,2295260
2014,27.200001,27.200001,26.315001,26.504999,13.409804,1904520
2015,26.555,27.200001,26.4,27.174999,13.748782,1692430
2016,27.5,27.5,26.4,26.465,13.389568,1996670
2017,26.5,27,26.41,26.684999,13.500874,1917870
2018,27,27.575001,26.605,27.415001,13.870209,2573950
2019,27.200001,27.5,26.615,26.785,13.551467,1979060
2020,26.805,27.200001,26.525,27.145,13.733603,1480240
2021,27.49,27.85,26.799999,26.975,13.647598,7300590
2022,27,27.66,27,27.5,13.913212,6394350
2023,27.700001,28.6,27.549999,28.325001,14.330607,3936870
2024,0,0,0,0,0,0
2025,29.049999,29.549999,28.700001,29.445,14.897255,6639010
2026,29.75,32,29.6,31.379999,15.876236,5602910
2027,32,32.509998,30.700001,30.945,15.656157,13547460
2028,31.299999,31.5,30.719999,31.025,15.69663,5221870
2029,31.440001,31.625,31.105,31.43,15.901537,2635300
2030,32.5,32.5,30.209999,30.540001,15.451253,7545060
2031,30.84,31.434999,30.690001,30.865,15.615681,5017380
2032,32.990002,32.990002,30.795,30.975,15.671336,5621730
2033,31.200001,31.299999,30.4,31.09,15.729516,2833570
2034,31.15,31.5,31,31.375,15.873707,2659570
2035,31.35,32.5,31.35,31.65,16.01284,7406450
2036,31.700001,32.195,31.26,31.49,15.93189,4478600
2037,31.200001,31.549999,30.809999,31.110001,15.739636,2810700
2038,30.9,31.290001,29.9,30.09,15.223585,1994040
2039,30.290001,30.4,29.735001,29.975,15.1654,2286040
2040,30.1,30.940001,29.6,30.790001,15.577738,1400430
2041,30.645,31.440001,30,30.1,15.228643,2667670
2042,30.309999,31.440001,30.120001,31.190001,15.780114,4345450
2043,31.34,31.790001,31.295,31.67,16.022959,3729360
2044,31.25,32,31.25,31.76,16.068495,3506620
2045,32.099998,32.099998,31.025,31.605,15.990075,3189520
2046,32.049999,32.299999,31.700001,31.950001,16.164623,3496600
2047,32.200001,32.200001,30.719999,30.985001,15.676394,3207200
2048,31.26,31.285,30.799999,30.940001,15.653627,1800720
2049,30.700001,31,30.309999,30.785,15.575205,2621580
2050,30.969999,31,30.25,30.525,15.443664,4526090
2051,31.465,31.465,30.405001,30.889999,15.62833,1425330
2052,31.1,31.309999,30.455,30.655001,15.509436,2135680
2053,30.799999,30.799999,29.75,29.895,15.124927,3548340
2054,30.35,30.450001,29.799999,29.940001,15.147693,1315810
2055,26.549999,30.299999,26.549999,29.745001,15.049035,1369400
2056,29.9,30.5,29.76,30.41,15.38548,1326600
2057,30.780001,30.780001,30.105,30.285,15.322239,2894460
2058,29.905001,30.200001,29.4,29.969999,15.162869,5242700
2059,29.9,30.174999,29.450001,29.834999,15.094569,1540060
2060,29.450001,30.5,29.450001,30.295,15.327299,2007170
2061,30.9,30.9,30.15,30.285,15.322239,4352260
2062,30.120001,30.594999,30.115,30.26,15.309588,3807850
2063,0,0,0,0,0,0
2064,30.65,30.950001,30,30.165001,15.261528,4049520
2065,30.4,30.795,30,30.26,15.309588,4805640
2066,30.700001,31.440001,30.4,31.125,15.747226,10441790
2067,31.5,31.99,31.200001,31.805,16.091261,6617120
2068,31.99,33.099998,31.99,32.889999,16.6402,9210140
2069,32.970001,33.59,32.700001,33.445,16.92099,8401230
2070,33.599998,33.599998,32.5,32.830002,16.609844,4116670
2071,32.75,33.290001,32.055,32.674999,16.531422,2160370
2072,33.490002,33.685001,33.055,33.25,16.822338,3595800
2073,33.299999,34.380001,32.615002,34.040001,17.222027,7244070
2074,34,35.200001,33.799999,35.044998,17.730492,7095160
2075,35.099998,36.740002,34.605,36.264999,18.347729,7975320
2076,36.59,36.599998,35.134998,35.365002,17.892389,1457270
2077,35.59,36.48,35.455002,35.98,18.203537,3785920
2078,35.900002,36.099998,35.52,35.935001,18.180773,4227940
2079,36,36.080002,35.154999,35.52,17.97081,2544680
2080,35.334999,36,35.334999,35.830002,18.127649,2794700
2081,35.599998,36.09,35.599998,35.950001,18.188362,2001010
2082,35.900002,36.5,35.099998,35.244999,17.831671,1749160
2083,35.639999,36.07,35.209999,36.005001,18.216187,2101190
2084,0,0,0,0,0,0
2085,36,36.494999,35.5,35.860001,18.142826,1384380
2086,36.200001,38.505001,36.200001,37.98,19.215408,3972870
2087,38.099998,38.375,36.5,36.805,18.620937,10495030
2088,37,37.75,36.314999,36.509998,18.471685,2219200
2089,36.299999,36.799999,35.950001,36.665001,18.550104,1888540
2090,37.380001,37.509998,35.84,36.285,18.357851,4609750
2091,36.799999,37.150002,36.25,36.52,18.476742,2932510
2092,36.025002,37.240002,35.900002,36.150002,18.289549,4383810
2093,36.299999,37,35.73,36.09,18.259193,3860850
2094,36.150002,36.400002,35.314999,36.165001,18.297138,6448740
2095,36.555,38.599998,36.299999,36.845001,18.641178,9877340
2096,36.650002,36.919998,36.305,36.490002,18.461569,5868760
2097,36.5,36.66,36.205002,36.490002,18.461569,6436600
2098,36.610001,36.924999,36.299999,36.775002,18.605759,6888360
2099,37.099998,40.299999,37.099998,38.505001,19.481026,15046910
2100,38.705002,40.049999,37.209999,38.165001,19.309006,8878340
2101,38.490002,38.490002,36.799999,36.985001,18.712004,6200880
2102,37.099998,38.084999,36.799999,36.985001,18.712004,7097170
2103,37,37.095001,36.049999,36.915001,18.67659,6635930
2104,37.75,37.779999,36.419998,36.68,18.557692,5103940
2105,35.200001,37.334999,30.055,36.485001,18.459038,2727250
2106,0,0,0,0,0,0
2107,36.48,37.195,36.009998,36.560001,18.496981,3548580
2108,40.674999,40.674999,35.700001,36.02,18.223782,3374600
2109,36,37.48,34.525002,35.599998,18.011286,4074860
2110,35.299999,35.299999,33.549999,34.494999,17.452223,2386790
2111,0,0,0,0,0,0
2112,34,35.195,33,33.669998,17.03483,6278270
2113,33.18,35.389999,32.549999,34.994999,17.705196,2923020
2114,34.825001,36,34.509998,35.674999,18.049227,2960280
2115,35.849998,36,34.525002,35.474998,17.948044,3799950
2116,35.950001,36.75,35.814999,36.424999,18.428682,4139230
2117,36.799999,37.584999,36.700001,37.285,18.863783,3405280
2118,37.549999,37.75,37.150002,37.455002,18.949793,2749150
2119,37.75,38.200001,37.105,37.455002,18.949793,2470480
2120,37.400002,37.57,36.830002,37.48,18.962444,1801760
2121,37.985001,38.009998,37.400002,37.82,19.13446,2377020
2122,37.514999,38.34,37.360001,38.07,19.260942,2967490
2123,37.615002,38.34,37.505001,37.935001,19.192646,1444770
2124,38.044998,38.049999,37.314999,37.48,18.962444,1669630
2125,37.400002,37.485001,35.639999,36.490002,18.461569,4829670
2126,35.610001,36.945,35.400002,36.720001,18.57793,1362030
2127,36.599998,37.400002,36.25,37.154999,18.798012,2490590
2128,37.439999,37.439999,36.055,36.52,18.476742,1626460
2129,36.299999,37.200001,36.299999,36.904999,18.671532,4045420
2130,36.994999,37.75,36.424999,37.465,18.954857,2953400
2131,37.689999,38.400002,37.25,37.855,19.152166,2236410
